|id|lat|lng|lat_long|geographical_raw_data|geographical_hood_data
587|12-1-160|-34.5850445|-58.372698|('-34.5850445', '-58.372698')|{'place_id': 19757241, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 426013066, 'lat': '-34.5851455061225', 'lon': '-58.3730136102041', 'display_name': '1352, Avenida Antártida Argentina, Villa 31, Comuna 1, Retiro, CABA, C1104ACH, Argentina', 'address': {'house_number': '1352', 'road': 'Avenida Antártida Argentina', 'neighbourhood': 'Villa 31', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1104ACH', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.585245506123', '-34.585045506122', '-58.373113610204', '-58.372913610204']}|Retiro
588|15-1-355|-34.610235|-58.409618|('-34.610235', '-58.409618')|{'place_id': 15589097, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265333805, 'lat': '-34.6102884081633', 'lon': '-58.409619355102', 'display_name': '3051, Avenida Rivadavia, Once, Comuna 3, Balvanera, CABA, C1203AAC, Argentina', 'address': {'house_number': '3051', 'road': 'Avenida Rivadavia', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1203AAC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.610388408163', '-34.610188408163', '-58.409719355102', '-58.409519355102']}|Balvanera
589|10-2-511|-34.610492|-58.412303|('-34.610492', '-58.412303')|{'place_id': 180233182, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 474739397, 'lat': '-34.6102808', 'lon': '-58.4122161826637', 'display_name': 'Carrefour Market, Avenida Rivadavia, Comuna 5, Almagro, CABA, C1204AAA, Argentina', 'address': {'supermarket': 'Carrefour Market', 'road': 'Avenida Rivadavia', 'suburb': 'Almagro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1204AAA', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6104868', '-34.6100759', '-58.4123659', '-58.4120613']}|Almagro
590|10-3-620|-34.597206|-58.390211|('-34.597206', '-58.390211')|{'place_id': 17949103, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 349949836, 'lat': '-34.5972876692308', 'lon': '-58.3902082384615', 'display_name': '1620, Paraguay, Comuna 2, Recoleta, CABA, C1060ABD, Argentina', 'address': {'house_number': '1620', 'road': 'Paraguay', 'suburb': 'Recoleta', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1060ABD', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.597387669231', '-34.597187669231', '-58.390308238462', '-58.390108238461']}|Recoleta
591|10-3-538|-34.612364|-58.412625|('-34.612364', '-58.412625')|{'place_id': 18211970, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 361450436, 'lat': '-34.6123833714286', 'lon': '-58.4126190673469', 'display_name': '3260, Hipólito Yrigoyen, Once, Comuna 3, Balvanera, CABA, C1203AAR, Argentina', 'address': {'house_number': '3260', 'road': 'Hipólito Yrigoyen', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1203AAR', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.612483371429', '-34.612283371429', '-58.412719067347', '-58.412519067347']}|Balvanera
592|10-3-354|-34.59632|-58.388332|('-34.59632', '-58.388332')|{'place_id': 254620941, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 347402077, 'lat': '-34.5963465426379', 'lon': '-58.3884149533928', 'display_name': '1066, Paraná, Comuna 2, Recoleta, CABA, C1060ABD, Argentina', 'address': {'house_number': '1066', 'road': 'Paraná', 'suburb': 'Recoleta', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1060ABD', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.596446542638', '-34.596246542638', '-58.388514953393', '-58.388314953393']}|Recoleta
593|15-1-347|-34.6632563|-58.4887387|('-34.6632563', '-58.4887387')|{'place_id': 19548245, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 418393966, 'lat': '-34.6632223673469', 'lon': '-58.4887647755102', 'display_name': '5895, Avenida Eva Perón, Comuna 9, Mataderos, CABA, C1439BSN, Argentina', 'address': {'house_number': '5895', 'road': 'Avenida Eva Perón', 'suburb': 'Mataderos', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1439BSN', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.663322367347', '-34.663122367347', '-58.48886477551', '-58.48866477551']}|Mataderos
594|10-3-410|-34.602117|-58.398071|('-34.602117', '-58.398071')|{'place_id': 18154576, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 359871751, 'lat': '-34.6021699020408', 'lon': '-58.3980754612245', 'display_name': '2177, Tucumán, Once, Comuna 3, Balvanera, CABA, 1028, Argentina', 'address': {'house_number': '2177', 'road': 'Tucumán', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': '1028', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.602269902041', '-34.602069902041', '-58.398175461225', '-58.397975461224']}|Balvanera
595|15-1-36|-34.627766|-58.4338966|('-34.627766', '-58.4338966')|{'place_id': 14234467, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 235016854, 'lat': '-34.6277831632653', 'lon': '-58.4339737387755', 'display_name': '787, Avenida José María Moreno, Comuna 6, Parque Chacabuco, CABA, C1424CIS, Argentina', 'address': {'house_number': '787', 'road': 'Avenida José María Moreno', 'suburb': 'Parque Chacabuco', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1424CIS', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.627883163265', '-34.627683163265', '-58.434073738776', '-58.433873738775']}|Parque Chacabuco
596|15-1-301|-34.5970782|-58.3877718|('-34.5970782', '-58.3877718')|{'place_id': 17949215, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 349949863, 'lat': '-34.5970384897959', 'lon': '-58.3877659510204', 'display_name': '1459, Marcelo T. de Alvear, Comuna 2, Retiro, CABA, C1060ABD, Argentina', 'address': {'house_number': '1459', 'road': 'Marcelo T. de Alvear', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1060ABD', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.597138489796', '-34.596938489796', '-58.38786595102', '-58.38766595102']}|Retiro
597|15-1-205|-34.6423398|-58.4555196|('-34.6423398', '-58.4555196')|{'place_id': 19691478, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 422878693, 'lat': '-34.6422603265306', 'lon': '-58.4554381428571', 'display_name': '1194, Avenida Varela, Bajo Flores, Comuna 7, Flores, CABA, C1406ELA, Argentina', 'address': {'house_number': '1194', 'road': 'Avenida Varela', 'neighbourhood': 'Bajo Flores', 'suburb': 'Flores', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1406ELA', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.642360326531', '-34.642160326531', '-58.455538142857', '-58.455338142857']}|Flores
598|3-1-1482|-34.615778|-58.415528|('-34.615778', '-58.415528')|{'place_id': 18216314, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 361457905, 'lat': '-34.6157096959184', 'lon': '-58.4155411020408', 'display_name': '3494, Avenida Belgrano, Comuna 5, Almagro, CABA, 1209, Argentina', 'address': {'house_number': '3494', 'road': 'Avenida Belgrano', 'suburb': 'Almagro', 'city': 'CABA', 'state': 'CABA', 'postcode': '1209', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.615809695918', '-34.615609695918', '-58.415641102041', '-58.415441102041']}|Almagro
599|15-1-292|-34.6585759|-58.4799423|('-34.6585759', '-58.4799423')|{'place_id': 19549537, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 418394124, 'lat': '-34.658523', 'lon': '-58.480052', 'display_name': '5051, Avenida Eva Perón, Comuna 9, Villa Lugano, CABA, C1439BSN, Argentina', 'address': {'house_number': '5051', 'road': 'Avenida Eva Perón', 'suburb': 'Villa Lugano', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1439BSN', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.658623', '-34.658423', '-58.480152', '-58.479952']}|Villa Lugano
600|12-1-85|-34.6561036|-58.4767969|('-34.6561036', '-58.4767969')|{'place_id': 19540390, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 418315833, 'lat': '-34.65601', 'lon': '-58.476869', 'display_name': '4725, Avenida Eva Perón, Comuna 9, Parque Avellaneda, CABA, C1439BSN, Argentina', 'address': {'house_number': '4725', 'road': 'Avenida Eva Perón', 'suburb': 'Parque Avellaneda', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1439BSN', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.65611', '-34.65591', '-58.476969', '-58.476769']}|Parque Avellaneda
601|10-3-639|-34.62547|-58.42993|('-34.62547', '-58.42993')|{'place_id': 14181032, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 234729316, 'lat': '-34.6255068', 'lon': '-58.4299319', 'display_name': '200, Avenida Pedro Goyena, Comuna 6, Caballito, CABA, C1235ABE, Argentina', 'address': {'house_number': '200', 'road': 'Avenida Pedro Goyena', 'suburb': 'Caballito', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1235ABE', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6256068', '-34.6254068', '-58.4300319', '-58.4298319']}|Caballito
602|10-3-421|-34.615542|-58.415062|('-34.615542', '-58.415062')|{'place_id': 18215900, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 361457857, 'lat': '-34.6154590204082', 'lon': '-58.415075877551', 'display_name': '3451, Avenida Belgrano, Comuna 5, Almagro, CABA, 1209, Argentina', 'address': {'house_number': '3451', 'road': 'Avenida Belgrano', 'suburb': 'Almagro', 'city': 'CABA', 'state': 'CABA', 'postcode': '1209', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.615559020408', '-34.615359020408', '-58.415175877551', '-58.414975877551']}|Almagro
603|10-3-318|-34.591563|-58.379252|('-34.591563', '-58.379252')|{'place_id': 243617224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 334902288, 'lat': '-34.5915679162788', 'lon': '-58.37925133098', 'display_name': '847, Manuel Andrés Arroyo y Pinedo, Cinco Esquinas, Comuna 1, Retiro, CABA, C1059ABC, Argentina', 'address': {'house_number': '847', 'road': 'Manuel Andrés Arroyo y Pinedo', 'neighbourhood': 'Cinco Esquinas', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1059ABC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.591667916279', '-34.591467916279', '-58.37935133098', '-58.37915133098']}|Retiro
604|10-2-490|-34.599232|-58.390542|('-34.599232', '-58.390542')|{'place_id': 15591727, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265446546, 'lat': '-34.599387043334', 'lon': '-58.3905374579077', 'display_name': '1643, Avenida Córdoba, Comuna 2, Recoleta, CABA, C1055AAG, Argentina', 'address': {'house_number': '1643', 'road': 'Avenida Córdoba', 'suburb': 'Recoleta', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1055AAG', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.599487043334', '-34.599287043334', '-58.390637457908', '-58.390437457908']}|Recoleta
605|10-3-691|-34.623822|-58.4273|('-34.623822', '-58.4273')|{'place_id': 15702418, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 274709035, 'lat': '-34.6238257204082', 'lon': '-58.4273162816327', 'display_name': '712, Avenida La Plata, Comuna 5, Boedo, CABA, C1235ABE, Argentina', 'address': {'house_number': '712', 'road': 'Avenida La Plata', 'suburb': 'Boedo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1235ABE', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.623925720408', '-34.623725720408', '-58.427416281633', '-58.427216281633']}|Boedo
606|9-2-2|-34.5964|-58.3876|('-34.5964', '-58.3876')|"{'place_id': 179144786, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 477373521, 'lat': '-34.59596665', 'lon': '-58.3875442181696', 'display_name': ""McDonald's, Avenida Santa Fe, Comuna 2, Retiro, CABA, C1060ABN, Argentina"", 'address': {'fast_food': ""McDonald's"", 'road': 'Avenida Santa Fe', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1060ABN', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5961055', '-34.5958746', '-58.3876494', '-58.387437']}"|Retiro
607|11-4-1027|-34.661576|-58.484237|('-34.661576', '-58.484237')|{'place_id': 19547368, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 418393861, 'lat': '-34.6615461428571', 'lon': '-58.4842607142857', 'display_name': '5516, Avenida Eva Perón, Comuna 9, Villa Lugano, CABA, C1439BSN, Argentina', 'address': {'house_number': '5516', 'road': 'Avenida Eva Perón', 'suburb': 'Villa Lugano', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1439BSN', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.661646142857', '-34.661446142857', '-58.484360714286', '-58.484160714286']}|Villa Lugano
608|12-1-46|-34.6101883|-58.406752|('-34.6101883', '-58.406752')|{'place_id': 15586316, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265309555, 'lat': '-34.6103128061225', 'lon': '-58.4067520020408', 'display_name': '2846, Avenida Rivadavia, Once, Comuna 3, Balvanera, CABA, C1203AAN, Argentina', 'address': {'house_number': '2846', 'road': 'Avenida Rivadavia', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1203AAN', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.610412806123', '-34.610212806122', '-58.406852002041', '-58.406652002041']}|Balvanera
609|9-2-46|-34.5918|-58.3793|('-34.5918', '-58.3793')|{'place_id': 53374576, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4279358190, 'lat': '-34.5918219', 'lon': '-58.3793429', 'display_name': 'Florería Atlántico, 872, Manuel Andrés Arroyo y Pinedo, Cinco Esquinas, Comuna 1, Retiro, CABA, C1007AAD, Argentina', 'address': {'bar': 'Florería Atlántico', 'house_number': '872', 'road': 'Manuel Andrés Arroyo y Pinedo', 'neighbourhood': 'Cinco Esquinas', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1007AAD', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5919219', '-34.5917219', '-58.3794429', '-58.3792429']}|Retiro
610|10-3-724|-34.602748|-58.395363|('-34.602748', '-58.395363')|{'place_id': 18155102, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 359872333, 'lat': '-34.6027511020408', 'lon': '-58.3953783510204', 'display_name': '547, Ayacucho, Once, Comuna 3, Balvanera, CABA, 1026, Argentina', 'address': {'house_number': '547', 'road': 'Ayacucho', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': '1026', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.602851102041', '-34.602651102041', '-58.39547835102', '-58.39527835102']}|Balvanera
611|10-3-578|-34.601159|-58.393041|('-34.601159', '-58.393041')|{'place_id': 11737461, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 1108412254, 'lat': '-34.60124', 'lon': '-58.3929992', 'display_name': 'Orleans, Avenida Callao, Once, Comuna 3, San Nicolás, CABA, C1022AAG, Argentina', 'address': {'hotel': 'Orleans', 'road': 'Avenida Callao', 'neighbourhood': 'Once', 'suburb': 'San Nicolás', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1022AAG', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.60134', '-34.60114', '-58.3930992', '-58.3928992']}|San Nicolás
612|15-1-392|-34.607513|-58.4028388|('-34.607513', '-58.4028388')|{'place_id': 18112849, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 358277304, 'lat': '-34.6074594530612', 'lon': '-58.4028305326531', 'display_name': '2559, Teniente General Juan Domingo Perón, Once, Comuna 3, Balvanera, CABA, 1040, Argentina', 'address': {'house_number': '2559', 'road': 'Teniente General Juan Domingo Perón', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': '1040', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.607559453061', '-34.607359453061', '-58.402930532653', '-58.402730532653']}|Balvanera
613|15-1-485|-34.6177626|-58.416892|('-34.6177626', '-58.416892')|{'place_id': 18216553, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 361462824, 'lat': '-34.6177664142857', 'lon': '-58.4169361428571', 'display_name': '429, Avenida Boedo, Comuna 5, Almagro, CABA, C1126AAA, Argentina', 'address': {'house_number': '429', 'road': 'Avenida Boedo', 'suburb': 'Almagro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1126AAA', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.617866414286', '-34.617666414286', '-58.417036142857', '-58.416836142857']}|Almagro
614|23-1-6227|-34.612|-58.4078|('-34.612', '-58.4078')|{'place_id': 18212373, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 361450488, 'lat': '-34.6124770204082', 'lon': '-58.4077658367347', 'display_name': '2945, Adolfo Alsina, Once, Comuna 3, Balvanera, CABA, 1209, Argentina', 'address': {'house_number': '2945', 'road': 'Adolfo Alsina', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': '1209', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.612577020408', '-34.612377020408', '-58.407865836735', '-58.407665836735']}|Balvanera
615|10-3-299|-34.594016|-58.381012|('-34.594016', '-58.381012')|{'place_id': 43451538, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3168951863, 'lat': '-34.5940272', 'lon': '-58.381044', 'display_name': 'Carrefour Express, 975, Arenales, Cinco Esquinas, Comuna 1, Retiro, CABA, C1059ABQ, Argentina', 'address': {'convenience': 'Carrefour Express', 'house_number': '975', 'road': 'Arenales', 'neighbourhood': 'Cinco Esquinas', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1059ABQ', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5941272', '-34.5939272', '-58.381144', '-58.380944']}|Retiro
616|10-3-545|-34.596288|-58.384178|('-34.596288', '-58.384178')|{'place_id': 17326718, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313545370, 'lat': '-34.5962831', 'lon': '-58.3841429632653', 'display_name': '1049, Libertad, Cinco Esquinas, Comuna 1, Retiro, CABA, C1060ABD, Argentina', 'address': {'house_number': '1049', 'road': 'Libertad', 'neighbourhood': 'Cinco Esquinas', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1060ABD', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5963831', '-34.5961831', '-58.384242963265', '-58.384042963265']}|Retiro
617|15-1-1527|-34.6462384|-58.4588908|('-34.6462384', '-58.4588908')|{'place_id': 241539859, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 633723095, 'lat': '-34.6463136938776', 'lon': '-58.4589611', 'display_name': '1381, Avenida Lafuente, Bajo Flores, Comuna 7, Flores, CABA, C1406ELA, Argentina', 'address': {'house_number': '1381', 'road': 'Avenida Lafuente', 'neighbourhood': 'Bajo Flores', 'suburb': 'Flores', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1406ELA', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.646413693878', '-34.646213693878', '-58.4590611', '-58.4588611']}|Flores
618|10-3-575|-34.627914|-58.433365|('-34.627914', '-58.433365')|{'place_id': 14181435, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 234729866, 'lat': '-34.6278371387755', 'lon': '-58.4333872204082', 'display_name': '477, Avenida Directorio, Comuna 6, Parque Chacabuco, CABA, C1424CIS, Argentina', 'address': {'house_number': '477', 'road': 'Avenida Directorio', 'suburb': 'Parque Chacabuco', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1424CIS', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.627937138776', '-34.627737138775', '-58.433487220408', '-58.433287220408']}|Parque Chacabuco
619|15-1-164|-34.604513|-58.3949583|('-34.604513', '-58.3949583')|{'place_id': 15590985, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265422792, 'lat': '-34.604621155102', 'lon': '-58.3949433918367', 'display_name': '1982, Avenida Corrientes, Once, Comuna 3, Balvanera, CABA, C1045AAO, Argentina', 'address': {'house_number': '1982', 'road': 'Avenida Corrientes', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1045AAO', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.604721155102', '-34.604521155102', '-58.395043391837', '-58.394843391837']}|Balvanera
620|10-3-199|-34.599262|-58.387552|('-34.599262', '-58.387552')|{'place_id': 15591698, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265446543, 'lat': '-34.5992315877551', 'lon': '-58.3875515857143', 'display_name': '1453, Avenida Córdoba, Cinco Esquinas, Comuna 1, Retiro, CABA, C1055AAE, Argentina', 'address': {'house_number': '1453', 'road': 'Avenida Córdoba', 'neighbourhood': 'Cinco Esquinas', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1055AAE', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.599331587755', '-34.599131587755', '-58.387651585714', '-58.387451585714']}|Retiro
621|12-1-58|-34.6006805|-58.3891667|('-34.6006805', '-58.3891667')|{'place_id': 18099013, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 357028035, 'lat': '-34.6006516571429', 'lon': '-58.3891635326531', 'display_name': '1573, Viamonte, Cinco Esquinas, Comuna 1, San Nicolás, CABA, 1020, Argentina', 'address': {'house_number': '1573', 'road': 'Viamonte', 'neighbourhood': 'Cinco Esquinas', 'suburb': 'San Nicolás', 'city': 'CABA', 'state': 'CABA', 'postcode': '1020', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.600751657143', '-34.600551657143', '-58.389263532653', '-58.389063532653']}|San Nicolás
622|10-3-402|-34.604525|-58.394643|('-34.604525', '-58.394643')|{'place_id': 15590985, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265422792, 'lat': '-34.6046121346939', 'lon': '-58.3946289244898', 'display_name': '1956, Avenida Corrientes, Once, Comuna 3, Balvanera, CABA, C1045AAO, Argentina', 'address': {'house_number': '1956', 'road': 'Avenida Corrientes', 'neighbourhood': 'Once', 'suburb': 'Balvanera', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1045AAO', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.604712134694', '-34.604512134694', '-58.39472892449', '-58.39452892449']}|Balvanera
623|15-1-394|-34.6273133|-58.4286401|('-34.6273133', '-58.4286401')|{'place_id': 14181377, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 234729861, 'lat': '-34.6273225979592', 'lon': '-58.4286352367347', 'display_name': '134, Avenida Directorio, Comuna 6, Parque Chacabuco, CABA, C1233ABZ, Argentina', 'address': {'house_number': '134', 'road': 'Avenida Directorio', 'suburb': 'Parque Chacabuco', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1233ABZ', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.627422597959', '-34.627222597959', '-58.428735236735', '-58.428535236735']}|Parque Chacabuco
624|9-3-5276|-34.5941|-58.3791|('-34.5941', '-58.3791')|{'place_id': 253744967, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 334896950, 'lat': '-34.5940305708903', 'lon': '-58.3791014881066', 'display_name': '819, Arenales, Cinco Esquinas, Comuna 1, Retiro, CABA, C1059ABC, Argentina', 'address': {'house_number': '819', 'road': 'Arenales', 'neighbourhood': 'Cinco Esquinas', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1059ABC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.59413057089', '-34.59393057089', '-58.379201488107', '-58.379001488107']}|Retiro
